row_index,applicant_id,column,dq_dimension,issue_type,original_value,injected_value
13996,UGRO-APP-113996,monthly_avg_gst_turnover,Completeness,missing_value,189665.24,
544,UGRO-APP-100544,gst_filing_regularity_pct,Completeness,missing_value,90.3,
2401,UGRO-APP-102401,gst_filing_regularity_pct,Completeness,missing_value,59.1,
4410,UGRO-APP-104410,gst_filing_regularity_pct,Completeness,missing_value,85.2,
3645,UGRO-APP-103645,monthly_avg_gst_turnover,Completeness,missing_value,285564.22,
4961,UGRO-APP-104961,gst_filing_regularity_pct,Completeness,missing_value,90.4,
3700,UGRO-APP-103700,gst_filing_regularity_pct,Completeness,missing_value,92.1,
10724,UGRO-APP-110724,gst_filing_regularity_pct,Completeness,missing_value,86.8,
7908,UGRO-APP-107908,monthly_avg_gst_turnover,Completeness,missing_value,26257.26,
7969,UGRO-APP-107969,monthly_avg_gst_turnover,Completeness,missing_value,35814.43,
5055,UGRO-APP-105055,monthly_avg_gst_turnover,Completeness,missing_value,458190.59,
11132,UGRO-APP-111132,gst_filing_regularity_pct,Completeness,missing_value,49.2,
13032,UGRO-APP-113032,monthly_avg_gst_turnover,Completeness,missing_value,112468.17,
8558,UGRO-APP-108558,gst_filing_regularity_pct,Completeness,missing_value,47.6,
12688,UGRO-APP-112688,monthly_avg_gst_turnover,Completeness,missing_value,160351.45,
1998,UGRO-APP-101998,monthly_avg_gst_turnover,Completeness,missing_value,225894.87,
10586,UGRO-APP-110586,monthly_avg_gst_turnover,Completeness,missing_value,531239.63,
13103,UGRO-APP-113103,monthly_avg_gst_turnover,Completeness,missing_value,173905.37,
3656,UGRO-APP-103656,monthly_avg_gst_turnover,Completeness,missing_value,264832.08,
2761,UGRO-APP-102761,gst_filing_regularity_pct,Completeness,missing_value,92.9,
6707,UGRO-APP-106707,monthly_avg_gst_turnover,Completeness,missing_value,143063.6,
916,UGRO-APP-100916,monthly_avg_gst_turnover,Completeness,missing_value,5286.65,
6167,UGRO-APP-106167,monthly_avg_gst_turnover,Completeness,missing_value,303053.28,
9703,UGRO-APP-109703,monthly_avg_gst_turnover,Completeness,missing_value,474581.6,
2676,UGRO-APP-102676,gst_filing_regularity_pct,Completeness,missing_value,76.3,
9213,UGRO-APP-109213,monthly_avg_gst_turnover,Completeness,missing_value,115805.3,
12626,UGRO-APP-112626,gst_filing_regularity_pct,Completeness,missing_value,69.7,
2652,UGRO-APP-102652,monthly_avg_gst_turnover,Completeness,missing_value,56618.99,
3946,UGRO-APP-103946,monthly_avg_gst_turnover,Completeness,missing_value,54862.53,
5742,UGRO-APP-105742,gst_filing_regularity_pct,Completeness,missing_value,44.0,
1497,UGRO-APP-101497,monthly_avg_gst_turnover,Completeness,missing_value,267313.84,
10843,UGRO-APP-110843,monthly_avg_gst_turnover,Completeness,missing_value,203349.45,
13371,UGRO-APP-113371,monthly_avg_gst_turnover,Completeness,missing_value,5137.14,
3475,UGRO-APP-103475,gst_filing_regularity_pct,Completeness,missing_value,78.0,
1800,UGRO-APP-101800,gst_filing_regularity_pct,Completeness,missing_value,43.6,
6096,UGRO-APP-106096,monthly_avg_gst_turnover,Completeness,missing_value,612079.91,
14053,UGRO-APP-114053,monthly_avg_gst_turnover,Completeness,missing_value,14610.97,
9006,UGRO-APP-109006,monthly_avg_gst_turnover,Completeness,missing_value,174156.52,
3087,UGRO-APP-103087,monthly_avg_gst_turnover,Completeness,missing_value,16567.8,
644,UGRO-APP-100644,gst_filing_regularity_pct,Completeness,missing_value,49.9,
11531,UGRO-APP-111531,monthly_avg_gst_turnover,Completeness,missing_value,385077.95,
450,UGRO-APP-100450,gst_filing_regularity_pct,Completeness,missing_value,55.8,
11348,UGRO-APP-111348,monthly_avg_gst_turnover,Completeness,missing_value,319681.92,
1657,UGRO-APP-101657,monthly_avg_gst_turnover,Completeness,missing_value,44936.55,
6046,UGRO-APP-106046,monthly_avg_gst_turnover,Completeness,missing_value,47104.35,
12473,UGRO-APP-112473,monthly_avg_gst_turnover,Completeness,missing_value,11920.44,
5545,UGRO-APP-105545,gst_filing_regularity_pct,Completeness,missing_value,83.4,
12665,UGRO-APP-112665,gst_filing_regularity_pct,Completeness,missing_value,42.3,
4422,UGRO-APP-104422,gst_filing_regularity_pct,Completeness,missing_value,64.8,
11052,UGRO-APP-111052,monthly_avg_gst_turnover,Completeness,missing_value,178329.79,
10982,UGRO-APP-110982,gst_filing_regularity_pct,Completeness,missing_value,79.9,
7829,UGRO-APP-107829,monthly_avg_gst_turnover,Completeness,missing_value,27315.72,
8729,UGRO-APP-108729,gst_filing_regularity_pct,Completeness,missing_value,47.0,
5603,UGRO-APP-105603,gst_filing_regularity_pct,Completeness,missing_value,90.6,
12731,UGRO-APP-112731,gst_filing_regularity_pct,Completeness,missing_value,76.8,
1594,UGRO-APP-101594,gst_filing_regularity_pct,Completeness,missing_value,91.8,
2396,UGRO-APP-102396,gst_filing_regularity_pct,Completeness,missing_value,82.8,
6790,UGRO-APP-106790,gst_filing_regularity_pct,Completeness,missing_value,77.7,
3785,UGRO-APP-103785,monthly_avg_gst_turnover,Completeness,missing_value,167980.86,
1223,UGRO-APP-101223,monthly_avg_gst_turnover,Completeness,missing_value,437237.9,
2471,UGRO-APP-102471,monthly_avg_gst_turnover,Completeness,missing_value,28892.78,
7789,UGRO-APP-107789,gst_filing_regularity_pct,Completeness,missing_value,90.7,
8109,UGRO-APP-108109,monthly_avg_gst_turnover,Completeness,missing_value,241226.1,
6019,UGRO-APP-106019,monthly_avg_gst_turnover,Completeness,missing_value,80156.76,
9222,UGRO-APP-109222,monthly_avg_gst_turnover,Completeness,missing_value,136126.47,
11110,UGRO-APP-111110,gst_filing_regularity_pct,Completeness,missing_value,84.8,
12649,UGRO-APP-112649,monthly_avg_gst_turnover,Completeness,missing_value,26386.6,
12212,UGRO-APP-112212,monthly_avg_gst_turnover,Completeness,missing_value,78648.29,
1450,UGRO-APP-101450,gst_filing_regularity_pct,Completeness,missing_value,80.0,
6359,UGRO-APP-106359,gst_filing_regularity_pct,Completeness,missing_value,79.2,
8271,UGRO-APP-108271,monthly_avg_gst_turnover,Completeness,missing_value,28973.84,
3326,UGRO-APP-103326,gst_filing_regularity_pct,Completeness,missing_value,91.4,
4555,UGRO-APP-104555,gst_filing_regularity_pct,Completeness,missing_value,95.1,
14084,UGRO-APP-114084,monthly_avg_gst_turnover,Completeness,missing_value,914789.72,
2061,UGRO-APP-102061,gst_filing_regularity_pct,Completeness,missing_value,69.3,
6137,UGRO-APP-106137,gst_filing_regularity_pct,Completeness,missing_value,36.0,
1074,UGRO-APP-101074,gst_filing_regularity_pct,Completeness,missing_value,60.0,
8809,UGRO-APP-108809,monthly_avg_gst_turnover,Completeness,missing_value,83885.76,
14264,UGRO-APP-114264,gst_filing_regularity_pct,Completeness,missing_value,51.8,
5311,UGRO-APP-105311,monthly_avg_gst_turnover,Completeness,missing_value,56446.58,
14706,UGRO-APP-114706,gst_filing_regularity_pct,Completeness,missing_value,81.3,
9191,UGRO-APP-109191,monthly_avg_gst_turnover,Completeness,missing_value,3491495.41,
14740,UGRO-APP-114740,monthly_avg_gst_turnover,Completeness,missing_value,94343.77,
1575,UGRO-APP-101575,monthly_avg_gst_turnover,Completeness,missing_value,181512.13,
13501,UGRO-APP-113501,monthly_avg_gst_turnover,Completeness,missing_value,137042.02,
11570,UGRO-APP-111570,gst_filing_regularity_pct,Completeness,missing_value,78.8,
13129,UGRO-APP-113129,monthly_avg_gst_turnover,Completeness,missing_value,29748.24,
4517,UGRO-APP-104517,monthly_avg_gst_turnover,Completeness,missing_value,264098.66,
11455,UGRO-APP-111455,monthly_avg_gst_turnover,Completeness,missing_value,202339.52,
4683,UGRO-APP-104683,monthly_avg_gst_turnover,Completeness,missing_value,69787.12,
4415,UGRO-APP-104415,monthly_avg_gst_turnover,Completeness,missing_value,45739.77,
2028,UGRO-APP-102028,gst_filing_regularity_pct,Completeness,missing_value,75.6,
3782,UGRO-APP-103782,gst_filing_regularity_pct,Completeness,missing_value,57.6,
3506,UGRO-APP-103506,gst_filing_regularity_pct,Completeness,missing_value,90.3,
1658,UGRO-APP-101658,gst_filing_regularity_pct,Completeness,missing_value,48.8,
13240,UGRO-APP-113240,monthly_avg_gst_turnover,Completeness,missing_value,194780.35,
7425,UGRO-APP-107425,monthly_avg_gst_turnover,Completeness,missing_value,285182.03,
10093,UGRO-APP-110093,gst_filing_regularity_pct,Completeness,missing_value,77.3,
9779,UGRO-APP-109779,gst_filing_regularity_pct,Completeness,missing_value,86.9,
3668,UGRO-APP-103668,monthly_avg_gst_turnover,Completeness,missing_value,115055.72,
14380,UGRO-APP-114380,monthly_avg_gst_turnover,Completeness,missing_value,118684.15,
1346,UGRO-APP-101346,monthly_avg_gst_turnover,Completeness,missing_value,90017.68,
7218,UGRO-APP-107218,monthly_avg_gst_turnover,Completeness,missing_value,171085.62,
128,UGRO-APP-100128,monthly_avg_gst_turnover,Completeness,missing_value,55640.14,
677,UGRO-APP-100677,monthly_avg_gst_turnover,Completeness,missing_value,9017.64,
1918,UGRO-APP-101918,gst_filing_regularity_pct,Completeness,missing_value,56.1,
3890,UGRO-APP-103890,monthly_avg_gst_turnover,Completeness,missing_value,236952.0,
6819,UGRO-APP-106819,gst_filing_regularity_pct,Completeness,missing_value,59.5,
7025,UGRO-APP-107025,gst_filing_regularity_pct,Completeness,missing_value,76.7,
855,UGRO-APP-100855,gst_filing_regularity_pct,Completeness,missing_value,94.9,
7830,UGRO-APP-107830,gst_filing_regularity_pct,Completeness,missing_value,72.8,
14138,UGRO-APP-114138,bureau_score,Accuracy,out_of_range_value,579.0,-1.0
1205,UGRO-APP-101205,bureau_score,Accuracy,out_of_range_value,753.0,0.0
2811,UGRO-APP-102811,bureau_score,Accuracy,out_of_range_value,716.0,999.0
1761,UGRO-APP-101761,bureau_score,Accuracy,out_of_range_value,623.0,-1.0
12469,UGRO-APP-112469,bureau_score,Accuracy,out_of_range_value,703.0,-1.0
8010,UGRO-APP-108010,bureau_score,Accuracy,out_of_range_value,750.0,0.0
2966,UGRO-APP-102966,bureau_score,Accuracy,out_of_range_value,579.0,-1.0
12496,UGRO-APP-112496,bureau_score,Accuracy,out_of_range_value,524.0,0.0
13114,UGRO-APP-113114,bureau_score,Accuracy,out_of_range_value,689.0,999.0
4231,UGRO-APP-104231,bureau_score,Accuracy,out_of_range_value,692.0,950.0
4656,UGRO-APP-104656,bureau_score,Accuracy,out_of_range_value,695.0,999.0
10813,UGRO-APP-110813,bureau_score,Accuracy,out_of_range_value,739.0,999.0
13507,UGRO-APP-113507,bureau_score,Accuracy,out_of_range_value,698.0,0.0
6907,UGRO-APP-106907,bureau_score,Accuracy,out_of_range_value,646.0,999.0
10282,UGRO-APP-110282,bureau_score,Accuracy,out_of_range_value,763.0,-1.0
7344,UGRO-APP-107344,bureau_score,Accuracy,out_of_range_value,,950.0
14003,UGRO-APP-114003,bureau_score,Accuracy,out_of_range_value,507.0,950.0
7698,UGRO-APP-107698,bureau_score,Accuracy,out_of_range_value,506.0,-1.0
2997,UGRO-APP-102997,bureau_score,Accuracy,out_of_range_value,694.0,0.0
12077,UGRO-APP-112077,bureau_score,Accuracy,out_of_range_value,681.0,950.0
8152,UGRO-APP-108152,bureau_score,Accuracy,out_of_range_value,545.0,999.0
945,UGRO-APP-100945,bureau_score,Accuracy,out_of_range_value,781.0,950.0
3055,UGRO-APP-103055,bureau_score,Accuracy,out_of_range_value,531.0,-1.0
4513,UGRO-APP-104513,bureau_score,Accuracy,out_of_range_value,750.0,950.0
4652,UGRO-APP-104652,bureau_score,Accuracy,out_of_range_value,579.0,-1.0
1025,UGRO-APP-101025,bureau_score,Accuracy,out_of_range_value,612.0,0.0
356,UGRO-APP-100356,bureau_score,Accuracy,out_of_range_value,676.0,999.0
14797,UGRO-APP-114797,bureau_score,Accuracy,out_of_range_value,686.0,999.0
2082,UGRO-APP-102082,bureau_score,Accuracy,out_of_range_value,676.0,0.0
13019,UGRO-APP-113019,bureau_score,Accuracy,out_of_range_value,748.0,0.0
3660,UGRO-APP-103660,bureau_score,Accuracy,out_of_range_value,695.0,999.0
8566,UGRO-APP-108566,bureau_score,Accuracy,out_of_range_value,638.0,999.0
2434,UGRO-APP-102434,bureau_score,Accuracy,out_of_range_value,553.0,999.0
8665,UGRO-APP-108665,bureau_score,Accuracy,out_of_range_value,691.0,0.0
5815,UGRO-APP-105815,bureau_score,Accuracy,out_of_range_value,657.0,999.0
9960,UGRO-APP-109960,bureau_score,Accuracy,out_of_range_value,675.0,-1.0
14331,UGRO-APP-114331,bureau_score,Accuracy,out_of_range_value,688.0,0.0
6884,UGRO-APP-106884,bureau_score,Accuracy,out_of_range_value,650.0,950.0
5520,UGRO-APP-105520,bureau_score,Accuracy,out_of_range_value,650.0,950.0
6410,UGRO-APP-106410,bureau_score,Accuracy,out_of_range_value,670.0,-1.0
14821,UGRO-APP-114821,bureau_score,Accuracy,out_of_range_value,667.0,950.0
9223,UGRO-APP-109223,bureau_score,Accuracy,out_of_range_value,756.0,950.0
597,UGRO-APP-100597,bureau_score,Accuracy,out_of_range_value,715.0,999.0
7809,UGRO-APP-107809,bureau_score,Accuracy,out_of_range_value,655.0,0.0
14460,UGRO-APP-114460,bureau_score,Accuracy,out_of_range_value,638.0,-1.0
6441,UGRO-APP-106441,bureau_score,Accuracy,out_of_range_value,471.0,-1.0
895,UGRO-APP-100895,bureau_score,Accuracy,out_of_range_value,570.0,999.0
2033,UGRO-APP-102033,bureau_score,Accuracy,out_of_range_value,691.0,999.0
14549,UGRO-APP-114549,bureau_score,Accuracy,out_of_range_value,834.0,999.0
1758,UGRO-APP-101758,bureau_score,Accuracy,out_of_range_value,,-1.0
4328,UGRO-APP-104328,bureau_score,Accuracy,out_of_range_value,727.0,-1.0
3292,UGRO-APP-103292,bureau_score,Accuracy,out_of_range_value,618.0,950.0
6194,UGRO-APP-106194,bureau_score,Accuracy,out_of_range_value,882.0,950.0
4523,UGRO-APP-104523,bureau_score,Accuracy,out_of_range_value,704.0,999.0
14852,UGRO-APP-114852,bureau_score,Accuracy,out_of_range_value,636.0,0.0
5375,UGRO-APP-105375,bureau_score,Accuracy,out_of_range_value,662.0,-1.0
70,UGRO-APP-100070,bureau_score,Accuracy,out_of_range_value,684.0,-1.0
11861,UGRO-APP-111861,bureau_score,Accuracy,out_of_range_value,683.0,999.0
3042,UGRO-APP-103042,bureau_score,Accuracy,out_of_range_value,509.0,950.0
14333,UGRO-APP-114333,bureau_score,Accuracy,out_of_range_value,726.0,950.0
8699,UGRO-APP-108699,bureau_score,Accuracy,out_of_range_value,782.0,950.0
2332,UGRO-APP-102332,bureau_score,Accuracy,out_of_range_value,715.0,999.0
2771,UGRO-APP-102771,bureau_score,Accuracy,out_of_range_value,773.0,-1.0
13892,UGRO-APP-113892,bureau_score,Accuracy,out_of_range_value,731.0,999.0
5615,UGRO-APP-105615,bureau_score,Accuracy,out_of_range_value,711.0,-1.0
6667,UGRO-APP-106667,bureau_score,Accuracy,out_of_range_value,804.0,-1.0
9732,UGRO-APP-109732,bureau_score,Accuracy,out_of_range_value,692.0,999.0
7990,UGRO-APP-107990,bureau_score,Accuracy,out_of_range_value,764.0,950.0
8638,UGRO-APP-108638,bureau_score,Accuracy,out_of_range_value,749.0,999.0
1414,UGRO-APP-101414,bureau_score,Accuracy,out_of_range_value,624.0,950.0
1912,UGRO-APP-101912,bureau_score,Accuracy,out_of_range_value,639.0,999.0
983,UGRO-APP-100983,bureau_score,Accuracy,out_of_range_value,794.0,-1.0
1693,UGRO-APP-101693,bureau_score,Accuracy,out_of_range_value,802.0,950.0
11828,UGRO-APP-111828,bureau_score,Accuracy,out_of_range_value,751.0,999.0
11399,UGRO-APP-111399,bureau_score,Accuracy,out_of_range_value,695.0,0.0
1036,UGRO-APP-101036,bureau_score,Accuracy,out_of_range_value,664.0,999.0
13008,UGRO-APP-113008,bureau_score,Accuracy,out_of_range_value,792.0,950.0
604,UGRO-APP-100604,bureau_score,Accuracy,out_of_range_value,685.0,950.0
7544,UGRO-APP-107544,bureau_score,Accuracy,out_of_range_value,771.0,999.0
11878,UGRO-APP-111878,bureau_score,Accuracy,out_of_range_value,733.0,0.0
9474,UGRO-APP-109474,bureau_score,Accuracy,out_of_range_value,631.0,999.0
5446,UGRO-APP-105446,bureau_score,Accuracy,out_of_range_value,614.0,999.0
3352,UGRO-APP-103352,bureau_score,Accuracy,out_of_range_value,560.0,950.0
4233,UGRO-APP-104233,bureau_score,Accuracy,out_of_range_value,680.0,0.0
1998,UGRO-APP-101998,bureau_score,Accuracy,out_of_range_value,617.0,950.0
10512,UGRO-APP-110512,bureau_score,Accuracy,out_of_range_value,695.0,0.0
10877,UGRO-APP-110877,bureau_score,Accuracy,out_of_range_value,675.0,950.0
3196,UGRO-APP-103196,bureau_score,Accuracy,out_of_range_value,615.0,999.0
6459,UGRO-APP-106459,bureau_score,Accuracy,out_of_range_value,724.0,0.0
14518,UGRO-APP-114518,bureau_score,Accuracy,out_of_range_value,669.0,999.0
11783,UGRO-APP-111783,bureau_score,Accuracy,out_of_range_value,501.0,0.0
6672,UGRO-APP-106672,bureau_score,Accuracy,out_of_range_value,553.0,-1.0
674,UGRO-APP-100674,bureau_score,Accuracy,out_of_range_value,647.0,999.0
1444,UGRO-APP-101444,bureau_score,Accuracy,out_of_range_value,762.0,950.0
8499,UGRO-APP-108499,bureau_score,Accuracy,out_of_range_value,773.0,999.0
6045,UGRO-APP-106045,bureau_score,Accuracy,out_of_range_value,798.0,0.0
10555,UGRO-APP-110555,bureau_score,Accuracy,out_of_range_value,657.0,0.0
2838,UGRO-APP-102838,bureau_score,Accuracy,out_of_range_value,557.0,-1.0
7641,UGRO-APP-107641,bureau_score,Accuracy,out_of_range_value,700.0,-1.0
10107,UGRO-APP-110107,bureau_score,Accuracy,out_of_range_value,525.0,0.0
9338,UGRO-APP-109338,bureau_score,Accuracy,out_of_range_value,627.0,950.0
14027,UGRO-APP-114027,bureau_score,Accuracy,out_of_range_value,695.0,0.0
10604,UGRO-APP-110604,bureau_score,Accuracy,out_of_range_value,685.0,950.0
13016,UGRO-APP-113016,bureau_score,Accuracy,out_of_range_value,777.0,950.0
4288,UGRO-APP-104288,bureau_score,Accuracy,out_of_range_value,623.0,950.0
13207,UGRO-APP-113207,bureau_score,Accuracy,out_of_range_value,647.0,999.0
7788,UGRO-APP-107788,bureau_score,Accuracy,out_of_range_value,667.0,0.0
13643,UGRO-APP-113643,bureau_score,Accuracy,out_of_range_value,603.0,-1.0
5950,UGRO-APP-105950,bureau_score,Accuracy,out_of_range_value,702.0,999.0
14000,UGRO-APP-114000,bureau_score,Accuracy,out_of_range_value,603.0,-1.0
7153,UGRO-APP-107153,bureau_score,Accuracy,out_of_range_value,519.0,0.0
2579,UGRO-APP-102579,bureau_score,Accuracy,out_of_range_value,666.0,999.0
5134,UGRO-APP-105134,bureau_score,Accuracy,out_of_range_value,706.0,-1.0
13715,UGRO-APP-113715,bureau_score,Accuracy,out_of_range_value,624.0,0.0
9878,UGRO-APP-109878,bureau_score,Accuracy,out_of_range_value,776.0,-1.0
2967,UGRO-APP-102967,bureau_score,Accuracy,out_of_range_value,664.0,950.0
7752,UGRO-APP-107752,bureau_score,Accuracy,out_of_range_value,698.0,-1.0
13049,UGRO-APP-113049,bureau_score,Accuracy,out_of_range_value,632.0,950.0
536,UGRO-APP-100536,bureau_score,Accuracy,out_of_range_value,779.0,-1.0
12532,UGRO-APP-112532,bureau_score,Accuracy,out_of_range_value,639.0,0.0
883,UGRO-APP-100883,requested_loan_amount,Accuracy,negative_value,2102885.14,-2102885.14
6107,UGRO-APP-106107,requested_loan_amount,Accuracy,negative_value,1018647.25,-1018647.25
11391,UGRO-APP-111391,requested_loan_amount,Accuracy,negative_value,1423128.41,-1423128.41
5524,UGRO-APP-105524,requested_loan_amount,Accuracy,negative_value,417514.95,-417514.95
6693,UGRO-APP-106693,requested_loan_amount,Accuracy,negative_value,727040.87,-727040.87
11675,UGRO-APP-111675,requested_loan_amount,Accuracy,negative_value,648764.91,-648764.91
4077,UGRO-APP-104077,requested_loan_amount,Accuracy,negative_value,259305.6,-259305.6
3585,UGRO-APP-103585,requested_loan_amount,Accuracy,negative_value,452432.77,-452432.77
8070,UGRO-APP-108070,requested_loan_amount,Accuracy,negative_value,1085284.29,-1085284.29
11237,UGRO-APP-111237,requested_loan_amount,Accuracy,negative_value,876491.42,-876491.42
8520,UGRO-APP-108520,requested_loan_amount,Accuracy,negative_value,690787.46,-690787.46
1957,UGRO-APP-101957,requested_loan_amount,Accuracy,negative_value,148877.5,-148877.5
13600,UGRO-APP-113600,requested_loan_amount,Accuracy,negative_value,182932.3,-182932.3
354,UGRO-APP-100354,requested_loan_amount,Accuracy,negative_value,262856.91,-262856.91
5462,UGRO-APP-105462,requested_loan_amount,Accuracy,negative_value,2119824.07,-2119824.07
11165,UGRO-APP-111165,requested_loan_amount,Accuracy,negative_value,660803.63,-660803.63
10746,UGRO-APP-110746,requested_loan_amount,Accuracy,negative_value,436379.02,-436379.02
5375,UGRO-APP-105375,requested_loan_amount,Accuracy,negative_value,366816.51,-366816.51
6563,UGRO-APP-106563,requested_loan_amount,Accuracy,negative_value,503889.01,-503889.01
7375,UGRO-APP-107375,requested_loan_amount,Accuracy,negative_value,510760.62,-510760.62
13918,UGRO-APP-113918,requested_loan_amount,Accuracy,negative_value,410182.59,-410182.59
4531,UGRO-APP-104531,requested_loan_amount,Accuracy,negative_value,1177046.12,-1177046.12
9188,UGRO-APP-109188,requested_loan_amount,Accuracy,negative_value,674911.54,-674911.54
7180,UGRO-APP-107180,requested_loan_amount,Accuracy,negative_value,256693.29,-256693.29
4134,UGRO-APP-104134,requested_loan_amount,Accuracy,negative_value,118825.7,-118825.7
215,UGRO-APP-100215,requested_loan_amount,Accuracy,negative_value,154759.13,-154759.13
6768,UGRO-APP-106768,requested_loan_amount,Accuracy,negative_value,490936.04,-490936.04
5073,UGRO-APP-105073,requested_loan_amount,Accuracy,negative_value,340318.0,-340318.0
10547,UGRO-APP-110547,requested_loan_amount,Accuracy,negative_value,284849.65,-284849.65
13610,UGRO-APP-113610,requested_loan_amount,Accuracy,negative_value,316068.95,-316068.95
3595,UGRO-APP-103595,requested_loan_amount,Accuracy,negative_value,2269244.09,-2269244.09
6985,UGRO-APP-106985,requested_loan_amount,Accuracy,negative_value,309135.51,-309135.51
7060,UGRO-APP-107060,requested_loan_amount,Accuracy,negative_value,542606.85,-542606.85
12983,UGRO-APP-112983,requested_loan_amount,Accuracy,negative_value,411222.14,-411222.14
5703,UGRO-APP-105703,requested_loan_amount,Accuracy,negative_value,383727.9,-383727.9
5389,UGRO-APP-105389,requested_loan_amount,Accuracy,negative_value,2253328.91,-2253328.91
12871,UGRO-APP-112871,requested_loan_amount,Accuracy,negative_value,353184.38,-353184.38
6605,UGRO-APP-106605,requested_loan_amount,Accuracy,negative_value,363436.15,-363436.15
9407,UGRO-APP-109407,requested_loan_amount,Accuracy,negative_value,530127.19,-530127.19
3530,UGRO-APP-103530,requested_loan_amount,Accuracy,negative_value,569016.17,-569016.17
11857,UGRO-APP-111857,requested_loan_amount,Accuracy,negative_value,436578.98,-436578.98
6906,UGRO-APP-106906,requested_loan_amount,Accuracy,negative_value,861753.6,-861753.6
8208,UGRO-APP-108208,requested_loan_amount,Accuracy,negative_value,1069860.67,-1069860.67
10484,UGRO-APP-110484,requested_loan_amount,Accuracy,negative_value,197405.89,-197405.89
12371,UGRO-APP-112371,requested_loan_amount,Accuracy,negative_value,423881.47,-423881.47
3456,UGRO-APP-103456,requested_loan_amount,Accuracy,negative_value,422580.89,-422580.89
5130,UGRO-APP-105130,requested_loan_amount,Accuracy,negative_value,362834.09,-362834.09
5801,UGRO-APP-105801,requested_loan_amount,Accuracy,negative_value,1245864.62,-1245864.62
2744,UGRO-APP-102744,requested_loan_amount,Accuracy,negative_value,403321.69,-403321.69
3703,UGRO-APP-103703,requested_loan_amount,Accuracy,negative_value,597258.72,-597258.72
3077,UGRO-APP-103077,requested_loan_amount,Accuracy,negative_value,418824.44,-418824.44
4692,UGRO-APP-104692,requested_loan_amount,Accuracy,negative_value,327530.54,-327530.54
13476,UGRO-APP-113476,requested_loan_amount,Accuracy,negative_value,177474.7,-177474.7
5858,UGRO-APP-105858,requested_loan_amount,Accuracy,negative_value,243990.04,-243990.04
4598,UGRO-APP-104598,requested_loan_amount,Accuracy,negative_value,1604008.85,-1604008.85
10648,UGRO-APP-110648,requested_loan_amount,Accuracy,negative_value,530042.83,-530042.83
1043,UGRO-APP-101043,requested_loan_amount,Accuracy,negative_value,192243.07,-192243.07
9625,UGRO-APP-109625,requested_loan_amount,Accuracy,negative_value,260932.5,-260932.5
2223,UGRO-APP-102223,requested_loan_amount,Accuracy,negative_value,190948.93,-190948.93
1216,UGRO-APP-101216,requested_loan_amount,Accuracy,negative_value,288007.13,-288007.13
1627,UGRO-APP-101627,requested_loan_amount,Accuracy,negative_value,202523.49,-202523.49
2611,UGRO-APP-102611,requested_loan_amount,Accuracy,negative_value,85204.87,-85204.87
3600,UGRO-APP-103600,requested_loan_amount,Accuracy,negative_value,223004.42,-223004.42
7410,UGRO-APP-107410,requested_loan_amount,Accuracy,negative_value,654139.88,-654139.88
6561,UGRO-APP-106561,requested_loan_amount,Accuracy,negative_value,1094928.87,-1094928.87
2714,UGRO-APP-102714,requested_loan_amount,Accuracy,negative_value,298640.96,-298640.96
8281,UGRO-APP-108281,requested_loan_amount,Accuracy,negative_value,563654.87,-563654.87
5465,UGRO-APP-105465,requested_loan_amount,Accuracy,negative_value,96094.59,-96094.59
4078,UGRO-APP-104078,requested_loan_amount,Accuracy,negative_value,566347.74,-566347.74
7453,UGRO-APP-107453,requested_loan_amount,Accuracy,negative_value,558672.7,-558672.7
11449,UGRO-APP-111449,requested_loan_amount,Accuracy,negative_value,240141.69,-240141.69
7153,UGRO-APP-107153,requested_loan_amount,Accuracy,negative_value,800303.31,-800303.31
2634,UGRO-APP-102634,requested_loan_amount,Accuracy,negative_value,1323092.12,-1323092.12
236,UGRO-APP-100236,requested_loan_amount,Accuracy,negative_value,950328.67,-950328.67
12254,UGRO-APP-112254,requested_loan_amount,Accuracy,negative_value,1397272.57,-1397272.57
6309,UGRO-APP-106309,requested_loan_amount,Accuracy,negative_value,359850.5,-359850.5
8703,UGRO-APP-108703,requested_loan_amount,Accuracy,negative_value,479325.26,-479325.26
9637,UGRO-APP-109637,requested_loan_amount,Accuracy,negative_value,260832.02,-260832.02
12468,UGRO-APP-112468,requested_loan_amount,Accuracy,negative_value,1020056.44,-1020056.44
11419,UGRO-APP-111419,requested_loan_amount,Accuracy,negative_value,127692.4,-127692.4
7025,UGRO-APP-107025,requested_loan_amount,Accuracy,negative_value,752132.69,-752132.69
14956,UGRO-APP-114956,requested_loan_amount,Accuracy,negative_value,175288.85,-175288.85
7554,UGRO-APP-107554,requested_loan_amount,Accuracy,negative_value,1739010.19,-1739010.19
1898,UGRO-APP-101898,requested_loan_amount,Accuracy,negative_value,323521.86,-323521.86
13327,UGRO-APP-113327,requested_loan_amount,Accuracy,negative_value,912375.81,-912375.81
8681,UGRO-APP-108681,requested_loan_amount,Accuracy,negative_value,1050509.51,-1050509.51
12169,UGRO-APP-112169,requested_loan_amount,Accuracy,negative_value,469282.96,-469282.96
9337,UGRO-APP-109337,requested_loan_amount,Accuracy,negative_value,408637.1,-408637.1
10519,UGRO-APP-110519,requested_loan_amount,Accuracy,negative_value,915910.6,-915910.6
12549,UGRO-APP-112549,requested_loan_amount,Accuracy,negative_value,121801.6,-121801.6
4336,UGRO-APP-104336,interest_rate_pct,Accuracy,decimal_shift_error,16.6,1660.0
